,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457,202570,229453,125203,120304,88792,0,3164,9410,0,0,1734,20812,5097,5671,0,4910,5671,4136,26566,37265,204960,193101,354140,263753,353777,111597,115933,137707,15832,26589,44156,46265,34851,10757,41390,14414,19710,4992,1347,45375,42644,25253,6433,53308,9996,39949,7113,20074,58593,115664,49277,98414,63492,191531,265628,170519,65250,108527,125882,132421,58417,3164,0,0,0,0,0,0,0,0,9691,7300,0,0,1734,1734,1441,45351,2871,4511,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,3257,0,0,0,0,2976,99339,59191,65929,38812,16792,97816,298089,501703,499734,511148,312304,200531,96164,60667,2589,6140,28242,88652,44941,17777,19500,27855,48996,4324,1828,1054,3363,10933,17683,8542,8742,3644,3562,14097,1921,0,4992,7394,0,3070,39960,7101,22253,37429,1148,9035,10078,20730,33210,62800,68214,9023,0,18820,2976,0,3257,0,0,27960,0,13839,0,1921,28417,6632,4886,1734,34007,28921,3550,3363,26613,42363,75011,13933,0,1441,2882,4312,0,0,1734,5660,0,8250,32097,21316,0,1054,3750,9890,0,0,0,0,5859,21433,14871,3832,0,0,2496,43535,5566,13347,4417,1148,0,0,5285,6632,13535,20472,0,10851,4804,0,14765,6128,13335,41589,85617,125789,75046,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44460,163605,152144,183855,30234,99410,1242,6515,0,2214,0,0,14800,6621,3269,9222,6808,24187,37324,101824,90796,60761,193582,172535,281765,153468,234000,201000,39644,6925,15949,9503,104917,20859,4429,16511,37195,38144,11332,7687,15011,1054,7968,32835,51785,13242,17777,34183,102281,254625,179929,145781,173449,191050,268675,279398,182320,163019,105738,67933,21527,6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14003,17859,31136,7582,6621,127617,111914,81773,42492,14871,5753,0,0,0,0,2296,56015,78515,66351,78058,46207,58792,75105,173871,280207,343757,321035,282972,111750,96597,31968,1441,17214,78878,16710,1628,0,2589,35953,125027,48328,27269,46488,20753,2882,0,5472,6539,0,0,1347,10078,0,0,4992,1441,2871,12093,5273,11812,0,10664,12011,0,22570,45972,56273,72761,21609,1148,53050,26132,12691,18058,15843,4230,34113,2976,5765,5765,0,0,0,1242,867,3738,2589,4230,2496,0,34253,59085,96925,5378,1148,0,0,0,0,0,0,960,6152,0,14203,14015,10863,0,16230,34781,0,0,0,1054,12199,9128,0,3257,0,0,0,3925,28628,2589,2882,1347,0,3175,4417,1734,61300,15843,5085,9210,4699,0,0,10078,29765,12949,130839,197648,9785,0,0,1242,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9304,0,0,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135820,241359,170378,66011,64019,31042,9117,0,0,0,0,0,16148,9902,20496,26988,9210,60187,38742,5753,26976,113894,236214,168785,224085,102843,127242,134121,64476,51105,55218,12023,7968,11707,11132,76886,155953,93421,35531,4804,14906,17085,9035,53613,84457,62332,90433,247382,97054,175253,110554,83695,67593,77507,122027,327984,506625,256757,127781,17671,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12023,100382,273152,379242,192386,118769,214476,155367,213304,236988,233402,165949,78468,89132,81832,66199,45949,100828,77929,114164,117574,85394,83519,134707,189281,201714,200308,172347,48328,115863,76734,43007,3070,36996,151078,22289,5671,1734,1535,1828,7289,1054,82640,23753,52699,13546,35742,12574,30257,3363,8636,25652,32554,0,2496,0,3925,7113,17660,12667,36433,11332,3457,10675,5378,14027,8824,32835,45808,87421,118875,30363,0,0,5097,0,2203,1347,0,0,6925,4898,1148,0,0,4230,1441,0,0,1347,4804,0,5003,90082,10183,16230,1734,0,0,0,0,0,1535,4218,2789,0,0,18550,35472,41601,24398,33410,11050,3457,0,0,2683,7300,1242,0,0,0,9304,47132,17109,15175,0,0,0,1054,0,6914,9316,9503,1921,0,0,0,0,1535,27984,45000,200273,267140,29109,14765,8636,2882,1535
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44484,23296,67628,32917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14402,159902,238253,114902,96128,95460,9902,1148,0,0,1734,14121,0,0,2015,0,3164,0,35671,44132,46781,37839,47941,231867,378035,113191,256558,317472,84246,53167,27058,19007,17777,0,11718,4992,53636,77191,37863,21410,72960,17976,142101,13136,87082,263753,91921,42621,8835,19875,69714,130851,44437,155367,125988,80460,274675,568675,518015,239648,98542,13921,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6210,8554,87035,210316,243128,204632,265687,239636,249785,240562,158695,202113,265242,286722,224109,190171,193687,263519,151183,75257,77460,62636,31980,43710,26777,24679,5003,47917,52535,231199,15843,52617,15949,0,67710,69234,16968,10746,8742,43828,40265,4792,3070,0,9515,3644,18246,13136,0,2976,18339,5179,0,0,0,2109,0,2882,7300,5660,51503,9691,21304,40371,51105,9023,55605,22195,1148,15457,9503,84832,242460,47109,0,4992,22101,43136,1242,0,0,0,1347,0,7582,0,5285,0,0,7488,0,0,0,0,0,0,0,0,7007,95167,231093,132234,3644,0,0,0,0,15468,2976,5964,6726,960,28417,5765,5671,10863,1441,0,1054,1628,44121,1242,8062,5753,0,0,56320,9703,0,8179,1441,1441,0,0,1441,34875,6515,2777,8355,3644,1347,0,1347,4699,5273,45445,135937,152648,84093,20156,8742,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,0,6058,0,0,0,0,0,667,0,0,0,0,148511,183726,71496,74566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79113,86332,86601,142066,125671,0,0,0,0,0,18246,4031,0,4324,0,0,0,6433,1628,125519,238582,75269,320402,192914,5953,179109,154757,184605,52898,26320,3644,8144,6339,11062,65250,150468,0,0,0,152636,23730,11625,8554,48703,181042,78515,45714,30644,21328,18726,37042,54292,32355,79453,140496,307652,208839,313476,80496,11917,5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4710,0,0,1628,133523,174914,211933,172289,166441,178394,157558,234234,159328,166605,181406,213316,219492,224074,184183,185238,165902,154019,126445,23507,133628,11800,1441,3070,9222,1441,2976,867,75058,0,60433,2882,11144,3750,14871,65929,58406,7886,0,9597,6421,4019,1722,31218,0,1347,1628,0,0,8449,5578,53718,18164,6222,1148,8156,5285,1441,0,43476,22957,49300,161835,306035,62753,42386,87222,83964,66175,29285,71671,159222,164554,55031,25417,18914,0,3070,0,0,0,0,45093,10464,4792,2976,1242,7007,0,0,0,0,0,0,0,0,0,18281,214312,279492,279117,63726,1734,0,0,0,1734,12000,0,4417,0,7675,24585,22476,12304,10652,7687,867,7769,11050,10839,17847,5285,0,4898,4125,9210,5660,0,7675,6058,13828,1148,0,8648,8835,44472,46289,13710,6820,1054,0,1441,52453,3750,1148,83519,10664,13335,81433,55628
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,6410,273011,272214,183738,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14695,230156,166253,55828,0,0,0,0,0,0,7781,0,0,0,4816,0,0,23050,18457,134121,191964,145980,17074,5179,19500,98613,118394,31687,3937,7218,58933,9035,39023,0,5953,0,0,0,54902,5859,7312,28910,57351,61804,16804,14601,39562,40968,146671,79371,39843,71296,80765,165703,171949,191167,116695,28781,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43746,73394,174632,126082,62332,106839,163863,190031,151183,184582,171433,231738,249035,205605,176625,106781,213761,190746,216339,219656,200378,239214,129457,38859,43265,27761,19523,13441,26601,10195,23542,2214,1628,2015,37371,31042,17777,10570,17121,15175,0,33035,4312,5003,5085,0,0,0,0,0,1242,0,13816,3363,6339,4804,3363,0,3164,0,1828,1734,0,1148,13078,0,0,5085,7207,8460,9996,3457,27175,28054,9421,1921,6632,8250,30433,111058,93164,8542,7582,0,0,0,0,3843,24503,36281,1441,0,18339,5097,0,0,0,1828,0,1734,0,0,0,1535,130804,278742,274195,22687,1535,17121,12105,0,0,1441,3175,960,3070,0,0,62554,36621,7781,9316,9316,20250,0,19968,23730,6726,4312,3644,0,0,64277,9679,1347,0,20542,7968,0,1441,17203,13828,131074,41894,40957,22382,25476,26625,29882,3832,2683,22464,16699,0,1242,155402
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26414,153691,112722,59109,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,205265,234503,8367,0,0,0,0,0,0,0,2109,0,0,3843,2109,31617,44085,107554,25359,0,0,0,0,0,71812,136898,22101,25429,55886,8367,11812,7699,0,0,0,0,1734,15000,36996,4910,0,40371,21632,16253,26308,16335,13054,30351,31980,58957,152507,213082,105328,59671,55242,54761,10851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20027,44824,193171,239542,111855,0,126937,196242,177070,130031,145125,220335,172347,166839,81550,195621,206367,183785,234457,162996,231949,204679,29742,0,0,24128,25863,6152,6527,4898,0,3363,0,0,38812,58699,37078,26238,9023,8343,1628,20472,20566,0,7675,42597,1628,1921,3070,1535,46605,10933,4125,3937,12972,40394,1535,12105,3539,0,0,0,0,28394,10488,0,0,0,1148,0,0,5859,37558,29203,7207,1628,14871,5460,960,18246,121007,20742,7687,11039,44765,2789,1535,0,2882,7582,7113,29507,10558,7500,0,0,0,3082,35062,12117,3070,0,667,1441,19992,12656,37828,6140,2109,1734,0,1628,0,0,14507,38554,3738,0,0,2789,17472,100546,19886,11812,44554,23625,23226,83425,10476,19992,6621,26437,4500,22488,37535,8824,5085,21234,58804,6515,0,0,5285,0,24199,7488,0,1734,5074,15433,34980,43628,9011,28429,17003,4699,27984
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12375,6527,0,0,0,0,21246,61957,113660,81175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188671,61640,7312,0,0,2988,0,3457,0,0,6632,0,0,2789,7687,70593,86308,8636,0,0,0,0,0,0,1148,126375,57820,11906,116214,26742,20191,18363,0,1242,3257,15281,25277,64406,44226,1734,0,4136,20636,45023,28242,83906,57023,185554,98320,63515,124980,167648,24082,7382,7019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99808,51773,32707,100816,54000,183808,188566,159878,215074,198128,128390,164554,177632,218121,209835,204679,206226,239226,266648,285386,285867,91921,0,20484,22007,0,0,0,1535,3363,14906,0,40769,131484,13347,22019,13253,16921,2976,117023,97417,3550,867,0,15164,7207,4605,3175,0,15281,5777,6539,2109,1921,1734,0,1734,0,0,15585,0,1628,5085,2015,0,4230,15878,0,0,0,4218,43804,22101,0,11414,14484,33878,17953,16148,52394,6527,0,0,6632,6820,3562,5285,0,7675,33351,2496,5191,1535,5179,0,0,1441,1828,1734,2308,16535,0,7792,0,0,0,0,3843,0,0,1828,0,1054,10757,1628,4324,6328,9878,73945,46605,302238,275835,176660,115089,23812,11425,1347,0,0,0,0,25757,113015,16898,0,4218,2589,8460,10007,14320,0,1242,5765,17496,24023,13347,1734,20343,9398,14589,16230,0,48503,13722,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49136,39164,0,0,0,867,191437,171375,164074,177468,224167,200707,285082,273585,279210,57046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11531,33937,21351,0,5589,0,0,0,5484,0,13957,2789,1828,1441,121359,147785,4792,0,0,0,0,0,0,0,6152,50250,78187,97265,1921,22125,30574,11906,4031,11425,101296,86660,71929,36890,29296,15363,43417,0,142253,77144,128367,58781,199066,214242,204562,186457,112429,29437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56976,88546,196031,259792,242601,219714,105562,71261,194871,158988,162644,90890,72902,135925,138105,254191,268042,195832,77859,54703,174234,265500,279316,237023,7476,0,26320,3164,4992,0,0,0,8941,1734,18457,50953,27773,28792,11039,1535,21902,291503,101789,123667,18257,2976,8929,5285,6339,12773,7875,48832,15468,29015,3175,1347,30082,0,1242,0,0,26636,0,0,12890,0,0,2214,0,0,0,0,0,0,14402,16992,72503,16253,4218,5953,14695,24386,35636,11132,5847,0,13347,136500,8156,10863,23156,15175,24210,0,1535,14132,20074,960,2308,1054,0,4605,5191,2308,6046,1734,0,0,0,0,2015,1441,5285,0,1441,0,10277,27667,16125,2402,45925,140015,282210,380496,231269,174328,28230,13921,21410,9023,4312,0,0,0,5566,1441,0,0,3937,0,10769,3070,28921,19582,10746,7687,11332,1441,48808,61476,66093,46875,38027,102679,51316,4324,4710
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35859,170683,278671,71625,0,0,0,38589,171128,202148,208148,205992,183621,203085,255246,249421,249152,26449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7324,7218,4324,2988,13652,1535,6632,3164,3937,0,10312,43816,156375,13640,0,0,0,0,0,0,0,0,0,39257,153984,66949,120785,72093,121851,47015,62273,42093,78398,67886,88359,128824,53273,30843,2308,48667,102433,170484,137285,296390,89015,25324,13640,123585,73664,28804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,115476,228175,269437,300832,254367,137871,3457,0,93878,104156,119859,115968,198234,103347,165410,221566,263437,254683,168398,93585,201398,216914,291210,256453,158062,35777,6820,8355,8449,0,0,11039,4898,28066,16699,21515,2203,4710,9808,15562,36410,103863,0,12304,42574,15585,14976,19406,10183,0,25160,78058,10078,117785,96984,4218,4992,3164,4699,0,0,0,0,0,0,0,0,2214,0,0,0,15468,0,0,0,0,42070,29871,8062,17765,1535,25628,69035,14015,61429,16734,14789,54773,62707,15281,6246,110906,23250,11531,34394,2695,20648,11707,59953,34371,2496,3363,97511,4699,13851,83964,2109,6632,0,22605,2109,3457,18550,13054,7781,5484,0,19605,123093,20144,29390,135386,73898,104894,64945,32929,28722,45773,19394,21492,82031,34195,45644,8355,31300,48386,3750,8167,10863,0,3832,9304,1535,14238,8261,70968,13839,16523,60269,55230,6140,34464,29378,53472,122660,35742,17308
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107871,276960,285433,235160,60199,0,0,26917,184324,200554,217617,231117,220804,191015,197531,235476,120351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988,21914,32660,11062,16523,18046,146542,49242,78480,1628,0,0,0,0,0,0,0,0,0,0,0,49675,78550,45351,56882,156632,107414,109910,86765,45140,22265,74578,38449,45210,2496,0,74355,22945,45328,13640,32238,15937,37500,7757,68578,57269,26671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51726,153234,201023,155906,59976,0,0,0,0,2882,41671,4992,89589,148488,187511,179707,235078,238968,249421,159175,276480,273843,269765,296238,248132,177433,2882,0,19511,6046,0,1628,53542,11718,21890,0,3457,14214,12855,33128,52734,45328,9878,5472,1921,8660,0,19394,50554,12562,6632,15363,24339,3070,17085,11156,1242,3550,1148,0,0,2882,0,0,0,0,0,2988,0,0,0,12304,33714,20167,0,33972,27726,7101,5953,14203,13441,19101,94101,5179,6046,19312,12667,12585,23847,30925,9597,19417,1441,1628,20179,1242,0,4417,44683,6035,0,2683,2882,0,0,0,4218,0,0,0,0,0,0,3937,19511,15375,7382,15562,42281,0,1535,8250,19886,63316,56296,48234,55441,35929,11144,7007,7195,29296,16898,15832,11250,65906,23812,48210,131906,46312,36679,18152,8742,8460,15843,13839,13453,56988,69410,16722,47074,19218,38789,56121,162199,103359,21703
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18867,158929,214171,257625,85488,0,0,0,105632,254589,238183,175523,229652,261468,193441,154359,54726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12679,16664,47941,52933,84257,85546,98753,28453,0,0,0,0,0,0,0,0,0,0,0,0,0,14589,130921,222445,58710,109945,50589,25265,53496,63210,36515,40054,26578,9609,16710,56695,28617,47589,26132,15152,26589,20566,65777,86648,63199,44519,18996,0,0,0,0,0,0,0,0,0,3363,0,0,0,0,0,0,0,0,0,0,0,0,56074,107917,6117,0,0,0,0,0,0,13265,0,92074,138984,142148,126164,179414,165339,237914,235945,247640,243386,267128,241593,282058,308167,150808,16148,7500,15750,1628,1628,14800,8929,10101,11906,4992,21128,65238,17871,0,6914,33410,66621,25957,3363,0,0,4605,19195,31335,29402,23894,21128,20367,5578,6996,5566,1242,2496,4218,2882,2214,0,0,0,0,0,4230,18562,0,0,0,5671,59976,36375,215894,171691,46910,16511,5179,7113,43253,25160,36000,16417,16031,19593,22558,19582,10945,11425,8261,2683,18316,5097,7687,0,7394,1628,22476,14589,0,0,0,4136,2308,12773,10195,0,20191,0,0,0,0,0,5871,0,0,1628,0,0,31511,37746,48785,56648,63375,15175,5179,6339,7792,12011,8636,10171,0,1628,8730,16804,137390,100804,95660,60597,32578,16710,5847,3457,28042,79910,9609,21421,52089,101273,228867,232289,272695,315070,71695
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7546,152718,250851,61382,5343,0,21046,130171,137789,222351,203812,173285,236566,293109,212437,25441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,1628,3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86847,145687,209039,116660,98765,100207,15667,33808,29507,47824,15363,47847,75480,64746,5191,44671,12386,10839,153503,11332,13453,40136,76839,27445,20847,0,0,0,0,0,0,0,7769,30058,37054,13160,0,0,0,0,0,0,0,0,0,0,0,37031,24714,0,0,0,0,0,0,0,0,0,70160,34945,8074,24257,48128,40453,97382,169886,171410,214886,239554,252433,301335,233308,258328,129234,13253,47085,84914,19980,2882,0,1734,7007,12000,13441,0,2109,23566,2589,13722,66996,36878,22945,7113,8085,20367,21515,1628,19019,47367,46875,73324,64218,61406,4500,7781,44250,117738,11683,17402,14320,2402,1242,0,0,0,0,1441,0,2109,17402,18914,26144,10652,13335,25078,70664,150410,16429,40453,32472,24585,11718,64734,100570,33152,14683,95976,21140,20449,7476,3269,1441,5859,7019,9984,60339,4792,0,0,0,0,1054,0,12210,48949,7980,0,2976,17882,0,1921,18562,0,0,0,2214,0,0,4898,27574,25335,21867,17109,44566,31148,3937,0,7019,3070,1441,3363,0,24808,18550,1148,1347,61511,34195,49488,23343,59484,19769,1628,12199,65390,53214,32660,77578,50085,94488,267398,388687,88992
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10640,100898,144679,23027,1242,24304,0,82476,256734,224730,228234,220722,235886,163628,259652,217980,100089,0,67125,23625,35343,33632,7218,4980,50636,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,63832,0,0,0,3656,212613,464167,321363,156105,40148,137167,235675,66785,86894,13546,31886,236824,133101,52335,35636,27667,19019,17062,21902,25546,33433,28839,133406,24375,0,0,0,0,0,0,14812,21726,62214,20542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10289,0,0,3363,0,0,0,0,32367,10183,30960,14132,18246,13558,11730,31019,169300,248378,237093,262347,324070,298488,244699,46523,27796,36726,222457,9714,8742,0,0,29414,31546,30093,2109,0,0,0,0,7781,0,20261,13628,0,2296,19324,3363,9585,8835,13347,7875,39105,52160,64535,24867,28042,48093,28324,17765,33808,84820,14789,13722,49382,82804,14039,12597,3937,1535,7675,49570,35718,21339,3363,24128,20378,45445,146437,269906,110144,70347,68765,151664,406066,76535,52816,9503,9410,28523,60246,14589,14402,21117,53812,0,24960,31207,21222,0,0,0,1921,0,15667,1347,3457,6433,31898,13183,32003,36445,5390,1535,0,0,0,9914,2496,8929,6714,4886,4511,7101,3937,21410,1535,4523,5390,1054,5191,39773,4992,5191,4031,2496,5777,0,1148,3738,21585,23214,14132,29800,20074,44085,24585,10945,20285,35660,47742,24316,5964,90421
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,218085,211933,2015,32941,75949,287507,30363,99175,243257,243117,237023,225492,256699,334078,345656,176402,164109,274933,295253,223699,288011,289875,306527,200917,237011,137765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61382,130253,146085,25171,0,0,0,0,70160,343394,292371,106921,143496,86929,63574,60609,59285,30761,13347,68308,9210,35636,90210,71378,20378,19406,29976,57375,21304,14414,41003,5847,0,0,0,0,0,3656,141656,69632,11039,0,0,0,0,0,0,0,0,0,0,0,0,2214,3550,0,1628,9410,6246,0,0,0,0,0,0,10957,11800,14390,18433,30621,80695,30832,30351,9703,98812,162503,219539,115792,173308,115300,12890,3656,28359,18269,9410,3562,1628,3843,0,5191,3175,37582,3257,1535,0,3164,0,1535,4324,12878,5859,6714,56683,26332,17683,2402,4910,6421,19710,20671,50343,123656,145382,32542,8062,14039,27164,11906,12480,5472,22371,8730,11027,6527,38156,13652,3937,9984,20367,67183,2976,1734,4230,18046,70394,378164,350343,117386,73312,34007,82042,88546,46324,8730,4031,7488,42046,0,0,0,4417,9128,33621,12386,8156,4230,0,0,0,3070,0,1734,16710,8730,8835,19125,62484,1734,0,1734,4230,0,25089,0,13160,7593,35437,82089,0,0,10957,57140,3750,0,0,0,3269,0,4804,3269,0,2214,0,0,0,79898,58722,39140,72574,16207,8062,7957,31535,1628,9914,5191,0,7019,4898,3843
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211136,90562,0,196757,292546,308097,83378,179121,269437,238921,231210,222773,247828,336000,302425,272402,272460,268347,280394,223546,176062,254261,297128,318960,317179,245179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523,223253,273796,213808,202359,0,0,0,0,4218,95695,332777,107742,90714,108210,25371,48316,40160,36703,12105,84585,16031,10570,65238,61007,74179,4523,22113,57785,13347,27656,26402,19312,0,0,0,0,0,16910,43511,29015,4042,11625,0,0,0,0,0,0,0,0,0,0,0,91007,11894,8472,16722,10664,25640,22675,6339,0,0,0,0,0,31875,49019,18457,21539,61300,47917,20742,40253,24585,33714,6539,15937,45937,1921,3269,3843,3750,7007,14027,1628,0,0,0,0,1734,16722,2015,0,0,0,12878,0,12785,0,2496,4125,16148,5378,3363,30632,6445,10078,26625,28160,6246,35437,77437,57011,61277,11144,25945,24011,9609,36984,4417,6726,0,3175,17941,15363,24878,6140,19792,62765,1734,1734,7875,4511,11824,142722,68847,44250,66492,116496,28054,35917,138679,93703,26414,75738,239789,110519,51445,19992,11425,22757,22839,3644,44695,8238,0,18550,0,9703,37851,3070,44613,108175,13171,3257,20554,12585,3550,0,4804,0,4992,6527,8156,45550,15457,33902,11812,1441,27515,4898,9972,0,7992,0,0,0,0,0,867,0,0,2976,0,9984,41402,24210,4980,9609,11332,8742,32261,1628,5472,5085,3644,12585,8367,0
